iso3,date,cpi,fx,policy_rate,money_market_rate,exports_usd,imports_usd,reserves_total_usd,reserves_exgold_usd,xprice_ix,mprice_ix,shock_ix,shock_rw_ix,vintage,log_cpi,infl_yoy,infl_mom,infl_yoy_w,d_log_fx_12m,fx_vol_12m,log_shock,d_shock_12m,shock_pos,shock_neg,log_reserves,monthly_imports_approx,reserves_months,state_peg,low_buffer,d_policy_rate_12m,d_log_exports_usd_12m,d_log_imports_usd_12m
AZE,2017-04-01,149.8,1.70626,5.73,,1218438400.0,641880900.0,7497594366.299987,7497594366.299987,88.4282455444336,98.4849853515625,89.7885818481445,88.1461791992188,2026-08,5.00930107108312,13.563163206002127,0.2004678252378156,13.563163206002127,11.827252986037722,2.6488959593861705,4.49745781631226,7.4012410878788515,7.4012410878788515,0.0,22.73784805487702,671659458.3333334,11.162791312288878,0.0,0.0,-3.7300000000000004,11.08542305319311,-18.019795986250386
AZE,2017-05-01,150.1,1.70234193548387,5.85,,1263970800.0,651851800.0,7475109102.713714,7475109102.713714,87.1488418579102,98.5639190673828,88.4186172485352,86.8172302246094,2026-08,5.011301738639416,13.916252179708533,0.20006675562962428,13.916252179708533,12.51601110822082,2.6110753711906054,4.4820825498290295,2.5239477765918394,2.5239477765918394,0.0,22.73484455179741,665238483.3333334,11.236735832325765,0.0,0.0,-2.2699999999999996,34.07970705108028,-11.172411465625487
AZE,2017-06-01,148.5,1.70219666666667,7.55,,1124245600.0,593287800.0,7467307324.915117,7467307324.915117,85.177131652832,98.5032577514648,86.4714126586914,84.7948532104492,2026-08,5.000584958242754,13.30505077871722,-1.0716780396661463,13.30505077871722,11.601140697275653,2.6287252311530582,4.459813869819248,-0.8419298391325825,0.0,-0.8419298391325825,22.733800305902466,655217841.6666666,11.39667886014925,0.0,0.0,-0.7246832022393894,3.7448827962627718,-18.455258030916966
AZE,2017-07-01,148.7,1.70174516129032,8.48,,1135403800.0,959882800.0,7701736473.451026,7701736473.451026,85.9282379150391,98.7418518066406,87.0231399536133,85.5306396484375,2026-08,5.001930853466109,13.670676214371102,0.13458952233547095,13.670676214371102,8.805216798763722,2.5778402495251167,4.466174059767424,1.6854377004755783,1.6854377004755783,0.0,22.76471165641373,675902966.6666666,11.394736897566055,0.0,0.0,0.2900000000000009,-8.599689144968536,29.920909769319692
AZE,2017-08-01,149.0,1.70081612903226,9.59,,1392026500.0,931985700.0,7684327229.602527,7684327229.602527,86.9999237060547,98.3354339599609,88.4726333618164,86.7610092163086,2026-08,5.003946305945459,13.410682181465994,0.20154524793500883,13.410682181465994,5.359454711036394,2.443325961501293,4.482693276643089,2.8329568454626752,2.8329568454626752,0.0,22.76244866678701,691644141.6666666,11.110232512178117,0.0,0.0,0.2699999999999996,-26.831829020538578,22.649815011747876
AZE,2017-09-01,150.1,1.70078333333333,11.01,,1179108500.0,876381700.0,6796431226.608494,6796431226.608494,88.4720458984375,98.4311294555664,89.8822021484375,88.2786483764648,2026-08,5.011301738639416,11.869951145475266,0.7355432693956665,11.869951145475266,3.960699410605595,2.427185459279299,4.498499948000935,4.296476886289113,4.296476886289113,0.0,22.639663491746056,709508108.3333334,9.57907477981276,0.0,0.0,1.1600000000000001,-5.8801620014573786,28.05148718231507
AZE,2017-10-01,151.8,1.7002,12.2,,1232329800.0,780796600.0,7020490125.869649,7020490125.869649,89.323127746582,98.429084777832,90.7487335205078,89.2268142700195,2026-08,5.02256386496153,11.654861999537669,1.1262126322113986,11.654861999537669,5.352642336734742,2.3681641423864717,4.5080945173506946,2.546867837134137,2.546867837134137,0.0,22.672098871046884,711473725.0,9.867532530269687,0.0,0.0,6.9799999999999995,26.352608120563303,3.067511129343359
AZE,2017-11-01,152.0,1.7002,12.05,,1587707500.0,832607100.0,6462386738.308621,6462386738.308621,91.6443328857422,98.6343078613281,92.9132766723633,91.6116180419922,2026-08,5.0238805208462765,10.171220807235137,0.13166558847466092,10.171220807235137,0.48602410621478853,1.9158222185171812,4.531666549197029,7.520486513860902,7.520486513860902,0.0,22.589264550640316,717615691.6666666,9.005358736372793,0.0,0.0,6.750000000000001,21.618667186517015,9.268723389115863
AZE,2017-12-01,152.7,1.7001,12.13,,1530620100.0,991679100.0,7026285830.44112,7026285830.44112,92.1206665039063,98.7034912109375,93.3307342529297,92.0653381347656,2026-08,5.028475212224587,7.617549514129429,0.4594691378310145,7.617549514129429,-2.888078765809632,1.605497539521091,4.536149466823358,3.501773379152251,3.501773379152251,0.0,22.672924071778834,731941016.6666666,9.599524648091913,0.0,0.0,6.6000000000000005,29.970650953922373,19.036941071628988
AZE,2018-01-01,152.7,1.7001,11.11,,1038707200.0,689758800.0,6548796186.379514,6548796186.379514,94.2810592651367,98.9003219604492,95.3293991088867,94.1437683105469,2026-08,5.028475212224587,5.3121732272970235,0.0,5.3121732272970235,-6.7017983705951245,0.9891056604411181,4.557338253211591,5.512169511276355,5.512169511276355,0.0,22.60254708136342,751908216.6666666,8.70956858991568,0.0,0.0,5.989999999999999,-8.910335299022876,42.67557791653296
AZE,2018-02-01,153.0,1.7001,10.8,,1172419300.0,762818600.0,6740379499.759211,6740379499.759211,93.0845413208008,99.0230102539063,94.0029602050781,92.8814926147461,2026-08,5.030437921392435,3.9325293785043236,0.19627091678486863,3.9325293785043236,-4.9617304331644245,0.9256482428728259,4.54332627331754,3.834270062075973,3.834270062075973,0.0,22.63138206588778,771274891.6666666,8.739269970520835,1.0,0.0,5.040000000000001,-11.194771337094878,36.33539396782268
AZE,2018-03-01,153.3,1.7,10.78,,1144551300.0,739133500.0,6687973467.720067,6687973467.720067,93.4670562744141,99.0030059814453,94.4083251953125,93.2296524047852,2026-08,5.0323967858777685,2.5100393047027048,0.19588644853332227,2.5100393047027048,-2.0200657979553283,0.47180334173916383,4.547629259891201,6.013332031124197,6.013332031124197,0.0,22.623576745573825,787672033.3333334,8.4908098608216,1.0,0.0,5.109999999999999,-5.504594914828687,30.953418507717245
AZE,2018-04-01,153.0,1.7,10.74,,2296759200.0,834545800.0,7015278332.796412,7015278332.796412,95.2019958496094,98.8630981445313,96.2968292236328,94.9606552124023,2026-08,5.030437921392435,2.113685030931567,-0.19588644853332227,2.113685030931567,-0.3675589677648805,0.06508783458431366,4.567435392235348,6.997757592308762,6.997757592308762,0.0,22.671356226520064,803727441.6666666,8.728429526120236,1.0,0.0,5.01,63.39290469761423,26.248485229801943
AZE,2018-05-01,152.9,1.7,10.41,,1718189200.0,829183900.0,6771292186.031926,6771292186.031926,97.0014495849609,99.0554962158203,97.926399230957,96.8089218139648,2026-08,5.029784112935016,1.8482374295600401,-0.0653808457419025,1.8482374295600401,-0.13766610753106479,0.017655622166484572,4.584216168252027,10.21336184229975,10.21336184229975,0.0,22.635957775085988,818505116.6666666,8.272754865122623,1.0,0.0,4.5600000000000005,30.701275136229,24.062472859179707
